ID do Produto;Transação;Operação (Entrada/Saída);Data de Entrada;Data de Saída;Quantidade;Data de Validade
24;c9e63db8-0616-48df-9c43-f4b73805faf9;Entrada;2024-03-04;;277;2024-09-16
38;828ef126-898c-4663-b7a2-1e7b66efc62c;Saída;;2024-03-25;278;2024-12-30
49;97104c04-4e39-4361-86f7-21c2b2687948;Entrada;2024-03-10;;279;2025-01-30
55;c7df002e-d9ad-40cf-92f9-fd03e4af8907;Saída;;2024-03-23;280;2025-01-25
79;5314448b-905e-4aea-aa1e-3b43561bf6c1;Entrada;2024-03-10;;281;2024-09-28
66;23ba0811-898a-4aab-95bb-01c966ff2e8e;Saída;;2024-03-09;282;2024-05-18
42;30938dd2-581d-4c09-b057-d59c762c877b;Entrada;2024-03-24;;283;2024-11-08
60;a100985a-b9e2-456f-a7ab-f03e60e6dbe4;Saída;;2024-03-25;284;2025-01-18
51;dc429ae5-239a-4117-91f5-b7bba64ffbc3;Entrada;2024-03-10;;285;2024-03-02
17;163c08d1-6aed-4ed4-b1cf-5cd572e43759;Saída;;2024-03-14;286;2024-03-24
1;24365417-1db3-4a1d-bdef-e82c4c2e0fd7;Entrada;2024-03-02;;287;2024-03-25
47;f234c1db-c840-490f-8425-6f59a634ca30;Saída;;2024-03-10;288;2024-06-02
61;8b2e9f3a-0da5-4e05-b17b-e66f10b6ac3f;Entrada;2024-03-18;;289;2024-12-21
25;2804de6a-d643-4260-9272-468cf86fab43;Saída;;2024-03-14;290;2025-01-06
80;4c16f96a-52ba-4253-ad0f-f9b4a985e9e4;Entrada;2024-03-26;;291;2024-12-20
64;6cd015bc-8245-47d1-9d88-f2e0c8ada157;Saída;;2024-03-07;292;2024-05-30
75;e8723b01-0950-4849-b04d-77dd0c281d93;Entrada;2024-03-19;;293;2024-08-28
42;bc9ba4be-d71a-4826-b9a2-0f80f6b4dfdf;Saída;;2024-03-08;294;2024-07-30
33;c07f0be1-d367-4d54-b704-cf8d4e679737;Entrada;2024-03-21;;295;2024-08-30
60;b1dbe5c3-967b-4670-84ae-b531cd715941;Saída;;2024-03-24;296;2024-08-16
37;b2a7639b-2fab-42a6-93ba-0b2dd03af3ff;Entrada;2024-03-15;;297;2024-09-19
11;3517e836-a322-4a2d-9802-dc4d006054cc;Saída;;2024-03-22;298;2024-03-26
58;a2c634ec-a4cf-4142-96fe-5bb6729b832c;Entrada;2024-03-18;;299;2025-01-26
48;bb5b5dbd-f258-4ba5-8a30-ad11acb418a5;Saída;;2024-03-04;300;2025-02-21
35;2229933e-eed9-4738-b108-67d4bdf0b2b2;Entrada;2024-03-25;;301;2024-11-05
52;9df359cb-fceb-4090-82e4-36bc901bc1aa;Saída;;2024-03-20;302;2024-03-10
6;394d6442-0033-4673-8084-02842297a205;Entrada;2024-03-14;;303;2024-10-09
8;a635c0c8-9d2b-49e0-8f96-86a0c4bc50bf;Saída;;2024-03-18;304;2024-04-09
67;cc996467-25b9-484e-b5f0-1f24dafcc5fb;Entrada;2024-03-11;;305;2024-04-13
4;327df7b6-82f9-4492-9169-631bdf60a237;Saída;;2024-03-26;306;2024-10-20
60;df513c3c-9c88-459b-94de-74f49d4968dd;Entrada;2024-03-03;;307;2024-11-14
33;e45eb23b-c5df-4d03-9a91-79848c2cb568;Saída;;2024-03-27;308;2024-12-05
3;61b470e0-cc9d-453c-a45e-a930312511e2;Entrada;2024-03-10;;309;2025-02-22
41;faff2a3f-df95-4dd0-a70d-f07b6b559779;Saída;;2024-03-24;310;2024-12-30
52;9f463ecb-badd-454a-bcd9-e7e426ed7606;Entrada;2024-03-06;;311;2024-08-24
50;c85dd6d3-b933-40e8-af8a-76464695344b;Saída;;2024-03-09;312;2025-01-27
1;56116c40-d4e8-49ed-8dab-0bfe3d53685d;Entrada;2024-03-02;;313;2024-10-01
41;5229c8d7-6ab4-4417-874c-d8c85f8aa7f9;Saída;;2024-03-13;314;2024-11-12
46;514d08f3-2a81-473a-8c7d-660aee040245;Entrada;2024-03-21;;315;2024-11-24
7;7527ed62-1b8d-4d6b-a8e2-526d3e68e513;Saída;;2024-03-22;316;2024-03-08
49;7da01ece-3aa0-46db-b040-6fa6a2f14f0c;Entrada;2024-03-28;;317;2024-10-15
7;2d47a6ec-7770-400c-8e5c-65516f5957f5;Saída;;2024-03-08;318;2024-12-20
21;e8562de1-5fb0-4ef5-991f-785ff7959fae;Entrada;2024-03-24;;319;2024-08-02
46;adef760d-2284-4138-9a68-918415cb4778;Saída;;2024-03-16;320;2024-10-04
67;1c06bcbe-7218-407d-a269-063e75ad099d;Entrada;2024-03-19;;321;2024-05-29
38;40ce8eba-ea7c-40b0-b2d2-f26b37b0ee4b;Saída;;2024-03-07;322;2024-10-14
59;72cf5805-29d6-40db-abc2-5fe3465a0b4a;Entrada;2024-03-05;;323;2024-12-13
44;12bc3113-88ab-42cf-9d63-5dca824d8b46;Saída;;2024-03-07;324;2024-09-07
80;12d8f283-2efe-4237-8f5d-cc4df20da6e9;Entrada;2024-03-03;;325;2024-05-16
25;bcce78ce-d038-4a1c-809b-0ba563a2735d;Saída;;2024-03-07;326;2025-01-19
14;5aa08051-a28d-45c5-8bca-d62fbfd96d63;Entrada;2024-03-05;;327;2024-09-25
49;cc71ccf2-11db-4a2b-b8ff-519c5ad44ff5;Saída;;2024-03-01;328;2025-02-25
72;6cbc977b-1a83-43a9-b80a-02307dc3568a;Entrada;2024-03-05;;329;2024-04-24
69;d69cef67-fce8-4fdf-a64c-72a37c6c5b01;Saída;;2024-03-01;330;2024-05-04
50;a688f48d-4228-4ac8-a261-e076e52a3ebb;Entrada;2024-03-25;;331;2024-07-27
42;377c6ad8-11ea-45a0-ae3b-15db9cd80d95;Saída;;2024-03-29;332;2024-05-07
41;2f1c8936-1f2b-479f-b429-f6249dd9ba95;Entrada;2024-03-18;;333;2024-06-09
55;54a8c8ab-4312-4e6b-806d-ead84eb30ac5;Saída;;2024-03-21;334;2025-02-10
55;b215c758-f105-402e-9cd4-c13857d050fe;Entrada;2024-03-01;;335;2024-07-01
78;f94a807b-402d-4856-be09-64177d59978f;Saída;;2024-03-10;336;2024-12-12
52;3ca1f7d8-a9b9-4b46-9874-8664e612753d;Entrada;2024-03-05;;337;2024-09-20
5;ad55e072-f9ae-4cc9-954b-ed4420065818;Saída;;2024-03-10;338;2024-09-27
53;970bc720-34c3-4c09-8df4-f85e863fed16;Entrada;2024-03-07;;339;2024-06-07
52;01f700c3-ce37-4348-9b7b-91f72f0f1e71;Saída;;2024-03-13;340;2024-04-05
64;7efa80ea-d3eb-4afe-9c10-1ccc27a1edea;Entrada;2024-03-20;;341;2024-10-10
70;cc218a1b-4104-4248-8cbd-4c7efb076a14;Saída;;2024-03-03;342;2024-08-29
10;ec35dae9-7045-448e-abf6-5bfafcc17779;Entrada;2024-03-07;;343;2025-01-09
74;a983220f-d4f4-4f20-b63f-81e1868dfa50;Saída;;2024-03-30;344;2024-10-19
75;b4d2e135-5212-4ecd-b277-9a9d54f69b90;Entrada;2024-03-28;;345;2024-04-08
34;d6c64648-c367-47a1-8006-94bb7cf36e2f;Saída;;2024-03-19;346;2024-04-12
11;b2f43e59-38a5-4af8-9012-ed1874c3ee54;Entrada;2024-03-02;;347;2024-07-10
24;12a2991f-f834-4e29-b771-572830986be0;Saída;;2024-03-06;348;2025-01-11
43;7d2788f7-a434-463c-aff5-375d2b4c028c;Entrada;2024-03-10;;349;2025-01-06
35;fbce0b4b-9b71-4e07-92ab-dfdc0020d918;Saída;;2024-03-19;350;2025-02-01
52;5130f3ef-b58c-4437-aacd-098324e8ef5c;Entrada;2024-03-12;;351;2024-12-24
20;aa6bd844-3043-4419-8836-e5d5924a7ca5;Saída;;2024-03-11;352;2024-06-16
78;c21400b7-9ae6-4919-a710-90116c0e9b49;Entrada;2024-03-19;;353;2024-04-20
39;7e8e7f65-88f4-4651-9a9c-3c3c9efa220c;Saída;;2024-03-19;354;2024-06-14
14;4fe9bac1-f4ac-4b99-8b00-017fc2590d11;Entrada;2024-03-11;;355;2025-02-13
78;2161806f-ad39-4b70-bc7d-47854fef73e4;Saída;;2024-03-17;356;2024-11-22
12;f531b804-adec-4486-a791-d77fb6a00c55;Entrada;2024-03-14;;357;2024-04-18
70;b8d8419a-2d14-4a85-9d79-73ad717236b5;Saída;;2024-03-22;358;2024-08-09
35;c1862010-fbfd-4ae7-9b3b-069ca28704a5;Entrada;2024-03-06;;359;2024-05-16
70;aab36c95-9124-4eb5-be89-d19839efae6f;Saída;;2024-03-21;360;2025-02-13
5;9c88d837-7c00-4471-b1d6-d68ceaa89df5;Entrada;2024-03-12;;361;2024-07-04
26;8b9571e0-9a94-456e-ad12-a83f8b901804;Saída;;2024-03-13;362;2024-10-16
10;cdbbac22-4d94-4876-9a19-6d7b25089f58;Entrada;2024-03-24;;363;2025-02-08
71;8b1c4def-8630-4df7-bb21-c97e29a5269e;Saída;;2024-03-01;364;2024-07-28
33;712f206f-6b55-4d2e-8bef-c8324229516f;Entrada;2024-03-22;;365;2025-01-01
41;64883dd1-0885-4958-86f1-41d825658b13;Saída;;2024-03-11;366;2024-10-17
72;dac28e49-5208-476a-9b5f-89d8cb2e478a;Entrada;2024-03-06;;367;2024-06-24
49;b759a003-48b1-43c8-9e5e-66117ab19c1b;Saída;;2024-03-14;368;2024-03-11
22;305fd9f4-4c90-4207-a2e6-52d12a72f5d4;Entrada;2024-03-04;;369;2024-12-22
48;69da77de-4b28-45b3-9c74-5c9d517bc613;Saída;;2024-03-05;370;2024-09-04
37;07c0e489-5255-43a8-9c32-58df203c5748;Entrada;2024-03-27;;371;2024-11-28
59;9357faec-753b-4bff-b6de-122165a79b8a;Saída;;2024-03-18;372;2025-02-06
65;886fb6ea-69ab-4fe3-b946-b7eb17aa0c30;Entrada;2024-03-15;;373;2024-12-19
44;e6d99ab1-b099-42a7-a498-f676b40efc1e;Saída;;2024-03-30;374;2025-01-19
41;de118089-18a5-4490-be98-48be922a404f;Entrada;2024-03-03;;375;2024-09-26
8;36897133-3fec-4f60-b235-744ffd4f065f;Saída;;2024-03-15;376;2025-02-14
8;f6296f71-1b02-4cab-83a9-4e903e8b4a4c;Entrada;2024-03-10;;377;2024-08-02
66;254e8c5a-624f-4bd5-8400-495bf79ccfde;Saída;;2024-03-24;378;2024-10-25
24;1ac62bff-ea0a-4133-b9d8-36c4a7fd6790;Entrada;2024-03-15;;379;2024-10-12
12;7fab489b-221a-4426-8fd2-c2d12019eed6;Saída;;2024-03-14;380;2024-03-14
41;f3bfc93c-274e-42fa-92d9-dc8031add9c6;Entrada;2024-03-27;;381;2024-10-05
53;be72d575-fdfb-4f42-ab97-dc68693565ee;Saída;;2024-03-09;382;2024-10-20
62;f26c6198-70ef-4fbf-811f-04c575e1f646;Entrada;2024-03-27;;383;2024-08-01
3;3968d8f1-22fa-4af3-8de6-3176a4b32ece;Saída;;2024-03-07;384;2024-04-15
61;02927a95-595f-406a-a6bf-59812a68ad98;Entrada;2024-03-14;;385;2024-09-13
67;2908a7d8-a160-4f94-8ec5-3115d6205954;Saída;;2024-03-08;386;2024-12-01
6;5226f87c-2ffe-4cda-a4cd-30f3b32e3f7f;Entrada;2024-03-01;;387;2025-02-28
16;d0ddad3b-ea46-4235-b8ba-4b6c02d5cec6;Saída;;2024-03-02;388;2024-04-20
22;6e9914db-481a-49ae-800b-f8772e05f323;Entrada;2024-03-14;;389;2024-04-25
15;8fec5d13-70d4-4fb5-b5e6-a39bd89b48f2;Saída;;2024-03-12;390;2024-08-24
62;33feac39-3493-47b2-84a0-fc7ed92bbd08;Entrada;2024-03-24;;391;2024-04-27
62;48d3ccee-4d18-4123-b914-f4ff6257ee66;Saída;;2024-03-09;392;2024-07-22
1;f6c94901-b6d4-4fe4-a3ef-d41b4db2a5ca;Entrada;2024-03-08;;393;2024-08-13
57;95f394f9-cef4-4ae3-a89c-c4875ff02bd7;Saída;;2024-03-16;394;2024-10-19
6;785ed6f9-a9cc-4d34-ab3b-158aaeb680bd;Entrada;2024-03-10;;395;2025-01-07
20;6dc1f37e-e6c2-4b84-ba71-f1fa38d8c19c;Saída;;2024-03-26;396;2024-07-07
60;11c3df03-afae-4b43-8871-24864edaa40c;Entrada;2024-03-26;;397;2024-04-21
28;7da47d4f-c84d-4df8-b892-37276641341b;Saída;;2024-03-27;398;2024-12-22
32;ea2cd731-1bc0-465a-a913-7d96d54730ac;Entrada;2024-03-28;;399;2024-11-14
76;2c6e51ba-d37c-48ff-8482-39f2f44a71c2;Saída;;2024-03-03;400;2024-03-08
4;8e993267-ddf3-44c7-8e7a-237ec5cb1e87;Entrada;2024-03-14;;401;2024-06-14
70;0f1cac5f-bcee-4610-a5af-4b125aa4c1cc;Saída;;2024-03-12;402;2024-12-12
80;930cbbd6-3d4f-4888-a23e-b17f02bbc351;Entrada;2024-03-24;;403;2024-10-01
48;63901232-f560-454e-ae6c-387a6189fa4b;Saída;;2024-03-30;404;2024-08-16
24;5fde72d6-742b-4b3f-afb7-23d17e28e65b;Entrada;2024-03-09;;405;2024-07-15
73;949cf14a-673f-4389-a7a5-07bb60631d13;Saída;;2024-03-24;406;2024-08-14
63;07e9f5e4-2e80-4031-a123-4a5a8a761eff;Entrada;2024-03-20;;407;2024-12-13
16;dc554baa-54de-4a64-9ac4-e712fae840fa;Saída;;2024-03-24;408;2025-01-27
30;462876e6-92e5-4bfd-a6ca-326da39ff2bc;Entrada;2024-03-21;;409;2024-04-11
19;62e099cb-e753-4616-a344-533937525c0f;Saída;;2024-03-19;410;2024-05-13
14;40199b4b-a491-4001-b50b-664ea20cc2a0;Entrada;2024-03-08;;411;2024-05-20
32;ebd1c1df-0683-4c0f-912b-2d8e31fe43bc;Saída;;2024-03-16;412;2025-01-26
37;cc067b40-c10b-4126-9abd-cdccd4b1d2c1;Entrada;2024-03-25;;413;2024-05-28
55;a95adcee-7d01-4b9c-8cf6-0ff3c27b7afd;Saída;;2024-03-13;414;2024-05-11
32;e2b1058b-136f-4a9c-b0ee-bbd3e8299217;Entrada;2024-03-20;;415;2024-04-16
66;1b39e379-9deb-4908-ad19-3ca5943534d3;Saída;;2024-03-11;416;2024-03-25
18;b6de8ac8-0f1b-4e6f-a6f8-d99368c08d8c;Entrada;2024-03-22;;417;2025-01-25
33;bdcb93e7-00dc-4a27-990f-e2f9d9548855;Saída;;2024-03-26;418;2024-05-16
39;29bbe58b-5db1-47bf-aca6-031016b9a66a;Entrada;2024-03-11;;419;2025-02-11
28;3b3a08ae-8be1-4799-a091-d98590aa6b9f;Saída;;2024-03-16;420;2025-01-10
24;b8d344ab-48f0-453d-9f12-a024e2a82f9b;Entrada;2024-03-24;;421;2025-01-18
16;64d982c2-a8cd-4d7a-8397-ed6343e53830;Saída;;2024-03-01;422;2024-09-24
6;fb3c120b-24c8-4307-b595-a508ad1ec328;Entrada;2024-03-22;;423;2024-08-22
54;d9f9a3c5-110e-42fc-88ca-db5a4c5f4efa;Saída;;2024-03-27;424;2025-02-06
3;b64f3245-7dd3-476b-902c-292fe7b4cd32;Entrada;2024-03-17;;425;2025-02-13
32;81f0fc01-701f-494c-a564-c7affc37c232;Saída;;2024-03-17;426;2024-10-20
55;5bea80e2-b220-4e75-b428-ed6c285cba42;Entrada;2024-03-18;;427;2024-07-23
1;40ae9be2-7c02-4c43-a9e5-9cc9613ad9b5;Saída;;2024-03-09;428;2024-12-15
36;7d763180-4982-44eb-a07d-4f75d5395970;Entrada;2024-03-07;;429;2024-06-19
64;e89c0cf5-401d-4670-8ebf-07ab4de472f8;Saída;;2024-03-01;430;2024-09-19
50;75ee6114-e66e-49ba-8814-6683852c8885;Entrada;2024-03-16;;431;2024-03-04
71;ce3d560b-c796-4d1c-a769-a5604a5e5969;Saída;;2024-03-10;432;2025-03-01
39;cee65dee-7fb2-4f20-ba10-07a7fc8e8139;Entrada;2024-03-27;;433;2024-04-18
19;8f36b939-4ade-450c-a9db-f1fde93d7abf;Saída;;2024-03-22;434;2024-05-16
76;72321b0e-5530-4e08-8f8a-28f142afef30;Entrada;2024-03-22;;435;2024-05-02
80;e4000295-9bd4-4654-9da4-318582eb8ce3;Saída;;2024-03-28;436;2024-10-19
39;936f343b-1ff2-45fe-b086-eab09c25f293;Entrada;2024-03-28;;437;2024-10-12
12;612e40cc-a433-4450-ba09-8249d603b687;Saída;;2024-03-16;438;2024-12-14
6;7a92e937-96d1-48cc-9efd-4a6e81838fa7;Entrada;2024-03-13;;439;2025-02-24
36;12fa5757-32ea-482c-a56b-37f2e998318c;Saída;;2024-03-09;440;2024-06-13
11;3447f32c-9fbd-4671-be22-01fab87df784;Entrada;2024-03-02;;441;2024-12-10
29;1d06e8c4-ef7b-46f7-a942-4aab784e1731;Saída;;2024-03-22;442;2024-09-05
30;127d2737-9410-491b-bae8-546575c1c515;Entrada;2024-03-20;;443;2024-08-08
54;34300c0c-6b8f-4dbe-a1d5-d7bd2c523257;Saída;;2024-03-27;444;2024-11-04
44;dc875095-0cbe-4a8a-9886-06171a04a9e5;Entrada;2024-03-14;;445;2024-07-24
13;9ad44117-8cd0-432f-b86a-13935992f3cf;Saída;;2024-03-21;446;2024-06-22
6;f4675e27-b25c-4f43-9be1-0e8b8ba18c5f;Entrada;2024-03-03;;447;2024-10-14
75;f91ef320-b6ed-4830-a9e7-7b1ea9831d8b;Saída;;2024-03-27;448;2024-11-07
13;bdbb6543-c995-456b-9d9c-5f45c8f004b3;Entrada;2024-03-06;;449;2024-11-15
6;fbd00619-5571-4ebc-bdee-ad6e716426fe;Saída;;2024-03-26;450;2025-02-12
55;d98be2d6-cad4-4bf6-862a-5a9dae175225;Entrada;2024-03-24;;451;2024-12-07
54;eb54b32f-7f7b-4f0c-bc23-f9b7e324e236;Saída;;2024-03-15;452;2024-07-15
56;013aa7fd-eae5-483d-b913-ed6676c061be;Entrada;2024-03-24;;453;2024-11-12
69;a615f12c-8b13-4908-a794-456b7969be5f;Saída;;2024-03-06;454;2024-06-18
23;898d6831-9f31-4fe5-bb82-60e77596df2e;Entrada;2024-03-28;;455;2024-06-11
59;196a9eb4-0710-4301-ae8c-8f3e533310db;Saída;;2024-03-08;456;2024-04-21
2;7ecd2e55-c093-4a69-a888-54e4e722739f;Entrada;2024-03-05;;457;2024-06-04
19;788a841c-1f46-4bce-a954-1c479c69d7bb;Saída;;2024-03-24;458;2025-01-11
68;523d26bc-fcc8-4da3-b22f-68b0ab50aed0;Entrada;2024-03-16;;459;2024-11-02
19;24327a83-7856-4f2c-add0-23c514bdf6ef;Saída;;2024-03-28;460;2025-02-01
54;9aafe86d-9ada-4463-b290-67bace83af47;Entrada;2024-03-12;;461;2024-11-28
74;92713522-229a-4a3f-a0a0-6734e3df5394;Saída;;2024-03-23;462;2024-11-14
30;56107008-39a8-4b81-a727-9f1808a786f8;Entrada;2024-03-09;;463;2024-09-17
79;08a38a81-c545-40be-829e-a894325c8c1b;Saída;;2024-03-01;464;2024-12-13
9;320b9d3f-ccfa-4b7f-aa94-cdf0a61f3a01;Entrada;2024-03-12;;465;2024-12-30
66;bc3aaa57-7eef-4480-b4d0-78d82f058cde;Saída;;2024-03-12;466;2024-09-03
38;5c155e5e-f75c-4faf-ae83-a615e1b82e82;Entrada;2024-03-07;;467;2024-09-03
63;88e41ca9-0ee7-4c1f-ab03-0addbb409a4d;Saída;;2024-03-20;468;2024-05-14
69;58c0ee6d-972f-4373-b506-e7312297750c;Entrada;2024-03-10;;469;2025-01-26
27;5da6ed6e-3d65-4b51-8249-dedb326841b3;Saída;;2024-03-26;470;2024-08-20
73;449ca3e8-4ba9-4ed6-901d-f069c6362328;Entrada;2024-03-05;;471;2025-02-13
60;728591c6-8f1a-45cf-838b-79dd6072644c;Saída;;2024-03-19;472;2024-05-21
16;24d3e8f2-39e8-437f-aa86-dbca6cd48384;Entrada;2024-03-30;;473;2024-06-18
18;2d05ee94-f661-4401-a9bd-057e4d972c7e;Saída;;2024-03-10;474;2024-06-11
58;bc0da84b-61c6-4214-986f-ed911707955c;Entrada;2024-03-27;;475;2024-08-01
19;f91a1a47-24c5-4a8e-903e-74315ea97b7d;Saída;;2024-03-25;476;2024-08-25
69;b73b1cc6-e3da-48fb-b403-c032e8ce9ff7;Entrada;2024-03-16;;477;2024-05-12
4;a3a4309b-0042-4ee4-a013-2664602e030f;Saída;;2024-03-13;478;2024-03-30
72;fc98162b-d1f4-454b-8f78-7ec6f5682b80;Entrada;2024-03-24;;479;2024-09-23
25;79f694dd-634f-45f8-94aa-94ec2902fded;Saída;;2024-03-01;480;2024-05-16
48;f0474552-ee73-4ad3-b0a0-8f4afb46f150;Entrada;2024-03-20;;481;2024-07-04
2;421605ee-b1a8-4821-9a3d-ebafb773f522;Saída;;2024-03-21;482;2024-05-09
56;b6d932ef-9512-48f7-97a1-a75f7507b5f5;Entrada;2024-03-06;;483;2024-07-12
36;d161f471-bbe8-4d4d-88fc-4cf9150965e7;Saída;;2024-03-06;484;2025-01-02
32;9ed07457-c781-430f-91c5-7734e9c65ea1;Entrada;2024-03-25;;485;2024-09-07
11;aa55f7a3-8800-409b-accd-c2e6006a01f8;Saída;;2024-03-07;486;2024-09-14
14;50bbdecd-9bfc-40f6-9523-58a67b3e27e0;Entrada;2024-03-24;;487;2024-09-04
37;46abe92c-fd33-4f0d-af50-8969f6917ed0;Saída;;2024-03-18;488;2024-09-09
50;49f0b35f-4ae7-4cab-abb1-c1c72e3eec8f;Entrada;2024-03-26;;489;2024-04-20
60;0139d8b0-272a-4058-894a-c487488360e2;Saída;;2024-03-30;490;2024-05-18
56;f1099c13-0109-4245-8156-ff5e5e970c82;Entrada;2024-03-06;;491;2024-10-07
37;c77a79e8-15f6-41ec-b9e7-bb0bbcea16ac;Saída;;2024-03-25;492;2024-09-01
21;1a633c7d-59a9-4b56-8fe0-420871930177;Entrada;2024-03-08;;493;2024-11-16
37;fad18403-a09e-4412-a352-ef258e9a4dda;Saída;;2024-03-21;494;2024-07-21
46;6b185af1-ff30-48f2-9c38-65184e9e0f09;Entrada;2024-03-21;;495;2025-01-21
52;dfe48e56-0ae6-48e4-b725-d3873ca43030;Saída;;2024-03-26;496;2024-11-24
2;3385dcba-6d87-428b-ba53-31c8541b9b67;Entrada;2024-03-04;;497;2024-08-22
22;18ab48eb-830c-4ba4-972d-4fcd3ddf2f5f;Saída;;2024-03-24;498;2024-07-11
54;3b78a95e-7470-4a67-963c-c3a35eca02f2;Entrada;2024-03-20;;499;2024-12-30
50;2966e84c-5c24-44db-bfb8-93b9d70009f0;Saída;;2024-03-19;500;2024-04-26
41;d16337f7-8b21-48b4-83ae-7659fc960623;Entrada;2024-03-15;;501;2024-11-18
11;fc1fbfb0-6d59-4c6b-9bc4-9ec40b7fd792;Saída;;2024-03-16;502;2024-11-24
22;065c720c-95b1-41a2-88cd-bc53ccc2410c;Entrada;2024-03-29;;503;2025-01-23
76;5351f4e4-734f-4cc1-bbeb-c802f9fc1cc5;Saída;;2024-03-17;504;2024-05-13
43;37e75652-29cf-41df-b466-7e3676aa416a;Entrada;2024-03-05;;505;2024-12-24
30;520b968b-a00e-4bfc-9897-af9bb339030f;Saída;;2024-03-19;506;2024-12-23
14;9486e27e-c98a-4439-b7b9-55ebe099bb2d;Entrada;2024-03-27;;507;2024-10-05
26;b7739f41-ee56-4738-828c-a505bd0b766c;Saída;;2024-03-23;508;2024-08-11
74;22ef8ae0-9f96-41de-99ca-ebefbfcfefd6;Entrada;2024-03-16;;509;2024-09-18
24;4a9ca8b5-52ab-4eba-80ef-8555c7471459;Saída;;2024-03-23;510;2024-08-01
54;7e0f1b2b-f271-409b-b9f8-58da1b8c3f49;Entrada;2024-03-05;;511;2024-09-25
73;6fda680e-7249-45ed-b6a3-355d82bcc0ca;Saída;;2024-03-08;512;2024-07-14
46;9d2a8077-9000-4344-a113-24195af34573;Entrada;2024-03-09;;513;2024-08-13
37;ce7130cb-7ac2-4a26-be75-f4d7bd1171c1;Saída;;2024-03-04;514;2024-09-30
48;18d2d7fb-4a80-4bae-8a9f-33783c4fa37b;Entrada;2024-03-20;;515;2025-01-22
1;ac238689-0927-4b75-9a09-728458ac2d61;Saída;;2024-03-15;516;2024-05-08
26;3cc53c08-6d0e-4a05-acdd-64824da8e747;Entrada;2024-03-18;;517;2024-04-08
74;5b73237b-2d5f-47ec-aea9-fbeb96738f5a;Saída;;2024-03-13;518;2024-06-21
55;65f6856a-7cae-4668-b294-8e946b2b1a5d;Entrada;2024-03-16;;519;2024-03-09
14;a9f43912-3b23-4d41-aeea-9d227fa03766;Saída;;2024-03-05;520;2024-08-04
15;d6a70f8d-d866-4f03-81c2-c5e18de9539a;Entrada;2024-03-15;;521;2024-07-23
1;883257c2-1841-4bba-b8f8-28d08861f301;Saída;;2024-03-30;522;2024-07-29
36;edb0d764-d60a-4048-bbc1-38ca9c6463aa;Entrada;2024-03-10;;523;2024-10-12
46;ec03d483-f0f4-4164-b2f7-71ef60bb21dd;Saída;;2024-03-07;524;2024-04-05
23;e77c67a1-4bdb-4aa3-a4fe-4b379801b729;Entrada;2024-03-04;;525;2025-01-10
57;9e005599-611f-48a2-a211-14a0facd1c95;Saída;;2024-03-16;526;2025-01-13
40;94e626c6-efe8-412b-af5f-494bcf2a9659;Entrada;2024-03-09;;527;2024-11-05
52;b432f4de-5b1b-47d8-99d8-f8abdc852da3;Saída;;2024-03-01;528;2024-09-12
64;241d8aba-eecc-4090-a237-f8e28fe5f548;Entrada;2024-03-05;;529;2025-01-27
26;37918e62-5af8-467d-aadb-e6a00ee9ab01;Saída;;2024-03-11;530;2024-06-10
27;9f7c90d8-7f60-4296-bfe8-03639ac65f33;Entrada;2024-03-26;;531;2024-04-25
14;7df1c05f-d4f4-431b-88a9-14e310b30170;Saída;;2024-03-24;532;2024-03-22
51;7b3a48ae-98fe-4b13-b650-91c8b07c3fc0;Entrada;2024-03-20;;533;2024-06-18
62;3a6b71a5-926f-4a9a-9dfb-edf09aba73fa;Saída;;2024-03-14;534;2024-07-19
46;0ba8ea42-2808-4ce6-ab04-7e6bfcbc0cb4;Entrada;2024-03-09;;535;2024-09-24
39;09dbe40a-6cbf-4b31-aa12-85a08ba171d1;Saída;;2024-03-08;536;2024-09-06
63;befc54d2-61d6-46dd-b098-bbde04b86e41;Entrada;2024-03-30;;537;2024-06-20
57;6f6f6cc7-5df4-4b98-a72e-304b2d025753;Saída;;2024-03-09;538;2025-02-13
25;ee91fcca-6d74-4b9f-af9c-f9783b80c69e;Entrada;2024-03-27;;539;2025-02-19
58;c647781e-c154-4ff0-b57d-8cbe44e5c0b4;Saída;;2024-03-23;540;2024-03-20
64;e670940f-4bbf-42f1-aed4-bc0f49ce5155;Entrada;2024-03-03;;541;2024-11-19
16;d880fbdc-999f-4483-9853-579ff6cf970e;Saída;;2024-03-05;542;2024-12-22
32;6f6aaff3-667f-4d8d-8d60-0ee28e93a2de;Entrada;2024-03-30;;543;2024-10-22
5;99f8f4a4-2a5d-4606-b040-b67877c335df;Saída;;2024-03-16;544;2025-01-06
48;18cdd968-0f8a-4da3-92ba-7bb976968d08;Entrada;2024-03-01;;545;2024-06-25
33;45cd6eed-9295-4eda-913f-aed01490d06e;Saída;;2024-03-17;546;2024-11-17
52;bed6a506-e825-4c7c-aa03-8e6b1018cbe2;Entrada;2024-03-21;;547;2025-02-17
49;193cccd8-0b81-474d-8a07-3559eb2034f2;Saída;;2024-03-20;548;2025-02-19
75;4f3c5de9-e20f-4a73-bba0-5e7f62db625e;Entrada;2024-03-14;;549;2024-07-17
56;e4ad27e3-91b7-418d-a3be-60d5f2c9ccf2;Saída;;2024-03-15;550;2024-03-09
34;fc3ad681-2f38-4b99-8c42-0d26080fae9c;Entrada;2024-03-21;;551;2024-10-23
