ID do Produto;Transação;Operação (Entrada/Saída);Data de Entrada;Data de Saída;Quantidade;Data de Validade
38;509dbf86-2b0b-48ed-93fd-ce4289ce9622;Saída;;2024-07-18;276;2024-10-19
42;b5f388a6-6952-4a5e-9232-b755f390cf35;Entrada;2024-07-06;;277;2024-08-24
70;5e3e8ee5-2d15-4304-8283-01be62edf8c4;Saída;;2024-07-29;278;2025-06-12
36;06862aaa-fe6f-49fe-8f4b-38539a0696c0;Entrada;2024-07-07;;279;2025-04-26
17;ef1c37c4-902e-45d2-9a0a-825dde5f69b2;Saída;;2024-07-20;280;2024-11-26
78;14e3edfd-b06c-4c68-ae8e-af1d15506407;Entrada;2024-07-06;;281;2025-05-11
40;85348836-0365-4c14-b5c3-b087f8096618;Saída;;2024-07-09;282;2024-12-14
70;f7613146-fd3c-4dc7-83a2-aba1aa3c63d6;Entrada;2024-07-21;;283;2024-08-01
57;62eb11bd-d616-4be6-a43d-63a659856434;Saída;;2024-07-12;284;2024-09-09
71;aaaad3dd-ba3b-400a-9a41-df95a3522e2d;Entrada;2024-07-22;;285;2025-01-31
4;515c5249-34f6-4c29-a6e2-124d184869d7;Saída;;2024-07-20;286;2024-07-17
10;01dd3534-00fd-4f6b-b277-a8bc5da3e5c6;Entrada;2024-07-10;;287;2025-05-06
4;97526a07-a760-48e2-ab12-628fad45e849;Saída;;2024-07-09;288;2025-06-27
34;59a3509f-2022-458d-83b3-b23411876d38;Entrada;2024-07-27;;289;2024-08-23
28;b3aa0272-0b52-4ab0-b545-802c0be39be9;Saída;;2024-07-17;290;2025-01-04
2;f6d2c868-4e56-4b5d-b503-fc586d6626b8;Entrada;2024-07-27;;291;2024-07-13
41;34d49957-76ea-4b1a-8a1d-b7a0baf0d750;Saída;;2024-07-07;292;2024-09-12
16;8ee37d10-77bd-4243-83a4-6d6c71f23f20;Entrada;2024-07-16;;293;2024-09-15
39;fba13a92-d0f1-4c6f-8d2a-68286cfcc3af;Saída;;2024-07-11;294;2025-05-29
41;1e4eab98-76c0-4f9b-961b-6e11b081644f;Entrada;2024-07-15;;295;2025-01-10
63;33d69a69-ac9d-4e53-a55f-7a14aa2c968d;Saída;;2024-07-07;296;2025-03-15
12;78146b61-8075-461e-b61b-e624fb0d579e;Entrada;2024-07-23;;297;2024-11-05
71;b49c0e91-0297-41f6-94e0-2f747138b6d7;Saída;;2024-07-28;298;2024-12-25
58;307525f2-3a11-45de-aff9-f0cb915dde9a;Entrada;2024-07-21;;299;2025-04-01
54;c8b587d3-a446-44a8-98ad-55fb8fc04fa6;Saída;;2024-07-23;300;2024-09-03
63;cd95ddd5-906f-4a39-81f4-d94902cea323;Entrada;2024-07-01;;301;2024-10-02
7;9ba920fc-c7af-4bd9-ac38-2845d111da4d;Saída;;2024-07-20;302;2024-10-13
14;5a1c9fed-ad1d-4378-8a2a-a4cd5c104683;Entrada;2024-07-25;;303;2024-07-13
8;ac0067c0-5ee0-48cb-b9b1-4fc4bc4a6958;Saída;;2024-07-21;304;2025-03-19
68;f8a0d82a-dbaa-461f-8a0d-fecb4e776b29;Entrada;2024-07-10;;305;2024-08-29
42;d9b4223d-d211-40ca-a06c-d19257d87749;Saída;;2024-07-28;306;2025-06-16
21;e6808563-8fdb-4bd1-b40a-d22505979543;Entrada;2024-07-22;;307;2025-01-29
22;fce43f2d-a276-4b1f-a299-b03e6d88ffa0;Saída;;2024-07-26;308;2025-03-31
34;9fe7b158-da70-41e9-b987-0a0fcfeb4e98;Entrada;2024-07-05;;309;2024-10-05
46;9a39f6b0-311a-46f8-9c2e-5b1d6bb222d1;Saída;;2024-07-30;310;2024-10-02
43;7e6cdd30-5ded-4c35-9c1a-42c09d782f52;Entrada;2024-07-11;;311;2024-10-26
15;c8ee9278-08a2-41be-be2e-7a093c70df43;Saída;;2024-07-04;312;2024-08-27
6;ae5c20ca-0c45-4687-aefe-dfefda6e129b;Entrada;2024-07-27;;313;2025-03-17
74;b36afb46-43f6-4776-965a-19d06e99fe3d;Saída;;2024-07-19;314;2024-09-06
72;10460360-7f3b-455e-8f06-e2350337ae34;Entrada;2024-07-07;;315;2024-08-06
41;6e350753-6d67-4dca-b6ec-57cbad9db770;Saída;;2024-07-08;316;2024-10-04
58;de1e95d8-a357-4d82-804a-44d57404db9d;Entrada;2024-07-03;;317;2025-06-18
21;773f69c3-af32-4287-9763-ac44701339b3;Saída;;2024-07-02;318;2024-12-12
77;ff5e56a6-5df0-4fe6-95f4-f85a30482ee1;Entrada;2024-07-10;;319;2024-07-07
42;02eb0790-0e24-48c1-89da-85e94849f153;Saída;;2024-07-29;320;2024-12-24
14;e49bd92d-b130-4ef2-80fb-06faec1cd2a1;Entrada;2024-07-19;;321;2024-07-26
76;91b7e207-e4f9-4db8-81f4-23f4c23d9fd8;Saída;;2024-07-10;322;2024-09-13
46;e8ad70ce-6a57-4446-9f80-c27bc8e5e361;Entrada;2024-07-09;;323;2025-03-25
63;3c50b09f-b60f-4fbe-82e1-51759269bd82;Saída;;2024-07-18;324;2024-10-08
25;a22d938a-0a60-4b4e-a745-019d8dd6f17e;Entrada;2024-07-30;;325;2025-01-04
31;a1de6a47-e6f4-4517-b3b0-b60a01a4ba75;Saída;;2024-07-08;326;2025-04-11
29;3c5ba413-83c2-4b97-8a15-177677921722;Entrada;2024-07-13;;327;2025-06-11
71;f1737124-975e-40c6-9078-8f86b96d01fd;Saída;;2024-07-09;328;2025-05-03
1;a7a55432-f166-44d9-aaba-893b84a879f3;Entrada;2024-07-22;;329;2024-10-08
17;70eb99d4-9a64-4c23-bbb8-48314ea39d91;Saída;;2024-07-06;330;2025-02-27
13;da63afc9-1726-4cb5-b0ef-80e3d686fec6;Entrada;2024-07-14;;331;2025-03-30
74;590ad137-30f0-4ebe-99a9-033f6380442d;Saída;;2024-07-07;332;2024-12-24
74;b4e85487-00b0-40c3-8251-b71c1743c9be;Entrada;2024-07-16;;333;2024-08-03
28;1ff41808-6f3c-467e-9bcd-3af02e57d94f;Saída;;2024-07-10;334;2025-02-04
78;0ec881f0-f2a4-4c25-8b31-9b9ec8ded3a1;Entrada;2024-07-12;;335;2025-04-19
53;6ff2d4c8-1e2a-4763-9dad-aa3de6c62362;Saída;;2024-07-15;336;2024-10-27
1;bccb0af5-a628-4cc5-936f-544df457b858;Entrada;2024-07-01;;337;2025-04-12
24;9577461f-4a55-4950-8820-1f739431b24f;Saída;;2024-07-24;338;2024-08-06
30;d919cebc-2707-4738-af44-e4217bfe5ac3;Entrada;2024-07-13;;339;2025-01-05
70;20503f7e-21fb-4d23-a3a1-61f41db23a4d;Saída;;2024-07-18;340;2024-10-18
22;a29d65d0-b6d8-4c78-a942-82484edac806;Entrada;2024-07-17;;341;2025-01-19
27;cf025d0e-7b40-4db2-b459-78eb756a5d5d;Saída;;2024-07-23;342;2025-04-05
17;5260f1ee-1064-4d43-a149-e04c49fd6fab;Entrada;2024-07-20;;343;2025-03-14
80;d7ace062-895b-4bf3-9d2d-66324457a106;Saída;;2024-07-29;344;2024-09-11
55;dfffafd8-9296-46c4-831f-b310f45536b8;Entrada;2024-07-14;;345;2024-09-17
52;c2bebcd8-ef94-43b3-b43e-64786d4121b6;Saída;;2024-07-04;346;2025-06-10
24;0d060751-7ace-4671-8ffc-4ba3af491941;Entrada;2024-07-17;;347;2024-10-27
80;5f65754e-02f8-4a6a-bd70-262a83a0fd7e;Saída;;2024-07-06;348;2025-06-02
15;f81a7537-c9cc-4483-88e3-71578bbc6269;Entrada;2024-07-27;;349;2024-07-20
32;a715c92b-2015-41a3-a618-731021193e19;Saída;;2024-07-19;350;2025-04-09
32;23886a8f-215c-4ca7-9ccc-6ffc958669d6;Entrada;2024-07-02;;351;2025-05-03
55;150f8181-9b2b-4538-846a-b026c57290e5;Saída;;2024-07-23;352;2024-08-29
75;aafc4416-f41e-4869-8345-ad80808fb6f1;Entrada;2024-07-15;;353;2024-11-13
34;88e254f0-48ef-4483-8383-f0f72d4ae9eb;Saída;;2024-07-15;354;2025-05-24
7;f8fc8eac-1404-4a29-b0a8-11433ca81e45;Entrada;2024-07-30;;355;2024-10-06
68;420002db-e506-4706-9b2a-115d86a363a0;Saída;;2024-07-24;356;2025-01-23
13;f903d307-1dfc-4b9f-9509-2d43403f8d29;Entrada;2024-07-15;;357;2025-03-13
19;38579e2d-2a0e-46ab-8572-0ee03e858e83;Saída;;2024-07-21;358;2025-04-12
65;8a178983-4818-4c70-be0b-6fc08e6de489;Entrada;2024-07-02;;359;2024-10-29
53;55cbf0d6-2317-4cb8-8556-adf329bfdc9a;Saída;;2024-07-16;360;2024-09-25
18;8018e501-afcc-4606-b806-5ede6227948e;Entrada;2024-07-14;;361;2024-10-16
45;a236bc70-5f10-4328-bd4d-42968fdb960f;Saída;;2024-07-11;362;2024-11-05
9;3f26e233-5428-49d0-baa4-33bf6ff89dff;Entrada;2024-07-10;;363;2024-11-03
44;b6be3499-0f46-421c-93eb-9573185482ed;Saída;;2024-07-21;364;2024-12-12
47;06ac0f1a-7ca9-4025-85cd-fac708c409a8;Entrada;2024-07-24;;365;2025-03-25
63;84682ebd-c1ad-4f0c-9c87-73898c001a13;Saída;;2024-07-16;366;2025-01-20
78;4d4d6e2f-3e51-4584-93df-69aab2c2e73b;Entrada;2024-07-15;;367;2025-05-18
66;2b927bf9-d9cc-4d13-b77b-62c4613b1d92;Saída;;2024-07-02;368;2024-11-09
24;8b177cc1-5445-4846-aa0f-9d068c1b059a;Entrada;2024-07-09;;369;2025-02-26
15;23a069bb-1ba6-41b2-9b8f-9ac38a69806f;Saída;;2024-07-28;370;2024-07-26
72;e66c460a-5c84-4bb3-a448-27e142384f10;Entrada;2024-07-23;;371;2025-02-03
51;9936bf80-a01a-4f0a-8654-675fdc35ce7d;Saída;;2024-07-21;372;2024-08-21
44;a1aacb49-79a0-4b7b-be9b-25b75b4e30af;Entrada;2024-07-05;;373;2024-07-02
43;4215f783-3527-4269-9638-99f8270f2974;Saída;;2024-07-08;374;2025-02-10
67;c459543a-e9f8-451e-8dd6-2465e7d7405e;Entrada;2024-07-19;;375;2025-06-24
77;ae9f3fea-a645-4b3c-9366-0718308519e8;Saída;;2024-07-15;376;2025-07-01
43;79e0c39d-8fd0-4188-917e-0b999c0bd944;Entrada;2024-07-07;;377;2025-02-23
59;8f04cc36-e791-40ee-8424-55b53a82c5e9;Saída;;2024-07-14;378;2024-11-18
62;a0c29f40-2bd3-4933-952c-b05e06898085;Entrada;2024-07-26;;379;2024-10-25
51;6752d05b-c674-424d-883b-9eb1fd08db2c;Saída;;2024-07-19;380;2025-05-15
31;37383e93-15c5-4d2c-bdc1-9431572a980e;Entrada;2024-07-04;;381;2025-01-23
70;90f54b00-1f22-4bb5-80dd-1a8bffee5c84;Saída;;2024-07-20;382;2025-01-21
67;88cc994a-8531-499b-8595-8b506cd827d5;Entrada;2024-07-06;;383;2025-01-14
20;dc7d8247-b99a-4fe3-950a-473389b267a5;Saída;;2024-07-23;384;2025-02-05
20;093af589-c60c-43e9-8fa3-15f9e0e50dea;Entrada;2024-07-25;;385;2025-04-17
41;56b66293-8257-40d2-a632-17aa70e5b2cf;Saída;;2024-07-29;386;2025-01-16
22;ccdefc5c-6cc5-40c9-9479-666436b45d3d;Entrada;2024-07-20;;387;2025-01-24
42;1a9283d9-49de-4caa-8523-65f75e20e26b;Saída;;2024-07-12;388;2024-11-05
80;d1db6455-45ce-403a-8fb7-5ec80cc83b37;Entrada;2024-07-04;;389;2024-09-04
64;1df7955c-ce9a-4b81-97b1-09e1f0233f6a;Saída;;2024-07-02;390;2025-04-09
22;cd699ef1-64cc-4dd6-afa7-07ac9b7c7e9d;Entrada;2024-07-14;;391;2024-11-28
26;4c194169-49f0-4201-8010-6598ee70cdf0;Saída;;2024-07-10;392;2025-04-21
5;85914b96-6482-4e74-a53a-fa57d85b077e;Entrada;2024-07-24;;393;2025-02-10
16;790d1dfb-906f-466c-b1fd-23c38d40c36f;Saída;;2024-07-20;394;2024-07-15
28;0742bd31-8839-403b-a036-e8c88b420f8d;Entrada;2024-07-03;;395;2024-09-21
35;8e28cb37-49c5-463d-9d8c-14d36687415a;Saída;;2024-07-14;396;2025-06-02
51;4feb6ab8-4e54-4fca-b39a-3d0412501c60;Entrada;2024-07-15;;397;2024-07-23
75;08e1cd3b-2d51-49a3-911e-1738d4916838;Saída;;2024-07-11;398;2025-01-18
62;aac0c877-5934-4a9b-9bf0-56f4f776a2b4;Entrada;2024-07-16;;399;2025-03-01
2;f2a4b86b-b9ee-4c0b-8a68-90b37a02b305;Saída;;2024-07-26;400;2024-08-29
55;2e047b99-ff1d-4daf-aae7-b39be864b48a;Entrada;2024-07-23;;401;2025-03-22
66;c27766da-bf07-4c0d-b772-38197f3015fc;Saída;;2024-07-02;402;2025-06-01
15;9e8152fd-ecac-4833-9412-e3f471e8ec83;Entrada;2024-07-03;;403;2024-11-01
57;0bc0ae90-4008-4145-bdd6-9ac5a56d58db;Saída;;2024-07-07;404;2024-07-06
19;89bb0c5f-af47-41c5-b517-3fb37208a951;Entrada;2024-07-02;;405;2025-03-07
26;c4fc33aa-cb05-4feb-bcdc-c0c774e13378;Saída;;2024-07-11;406;2024-11-09
36;0ca03e07-5fb6-41b1-8e87-b70c9c73fb66;Entrada;2024-07-10;;407;2024-10-21
9;785ddef7-9525-4d59-9bd0-c8f95ff2de3d;Saída;;2024-07-13;408;2024-11-28
12;615537c9-bd2d-44bd-a157-f8914b5486b0;Entrada;2024-07-25;;409;2024-12-14
50;915327a3-9021-459d-b05f-9af9a126b60c;Saída;;2024-07-03;410;2025-06-11
16;ef933599-a310-4138-8090-8922301ceb4c;Entrada;2024-07-03;;411;2024-09-08
10;a4a5194a-aad0-4a79-ab37-3d582cecfb4c;Saída;;2024-07-25;412;2024-11-15
6;02d01462-4840-4cee-ab7b-f803e8dff112;Entrada;2024-07-08;;413;2025-02-21
63;eb53ce3a-0b41-46db-9e0e-45fad4021af2;Saída;;2024-07-09;414;2025-01-04
49;df9ddc48-0766-445d-b324-ba63c9dc2210;Entrada;2024-07-19;;415;2025-04-09
50;ca84347d-321c-4d2a-a6a8-02dc667a0b2f;Saída;;2024-07-27;416;2025-02-20
2;c3c62248-e62b-456c-8c44-01402f3d0650;Entrada;2024-07-22;;417;2024-10-09
71;4391ea37-9ab0-4364-8255-be8a63ff4db0;Saída;;2024-07-12;418;2025-05-30
14;9e3b0770-cff1-4b8b-9a21-f1e26256c989;Entrada;2024-07-28;;419;2024-07-06
32;fd2ac43e-44fb-4815-b7fe-2999a2ff99b0;Saída;;2024-07-09;420;2024-12-06
41;33d53337-1f86-4525-bb93-7ac9854ca822;Entrada;2024-07-10;;421;2025-06-17
52;965aea12-a6d6-4e9c-b7b4-992509f672ca;Saída;;2024-07-05;422;2024-08-17
77;d1aadd0e-9b2e-4e2a-8f11-a6d3b04cc6cc;Entrada;2024-07-04;;423;2025-06-13
39;dc4e9f50-5e61-4e68-a3cf-cd2d22026316;Saída;;2024-07-03;424;2024-08-03
65;5b56022a-1b06-461d-b0eb-12ad4e9db1bf;Entrada;2024-07-06;;425;2024-11-16
65;1c709890-4569-4583-a9ad-305315b3b547;Saída;;2024-07-13;426;2025-01-25
79;aeecd87a-b0b6-403f-9369-47b13046f8f1;Entrada;2024-07-08;;427;2025-03-28
9;c3b2658a-6a36-4bde-b581-670158c0e0e7;Saída;;2024-07-16;428;2024-11-07
72;e6a4ecda-c6ad-456e-961d-6eb4bb69ad6a;Entrada;2024-07-19;;429;2024-08-02
29;71b280bb-c8c4-481f-95de-b3095808c136;Saída;;2024-07-11;430;2025-05-05
40;22eec38e-6e65-40aa-a79d-103b11299ee6;Entrada;2024-07-12;;431;2024-09-11
25;b66ebd0d-4d2a-467e-bcf4-f769cfdd6d24;Saída;;2024-07-29;432;2024-09-02
23;9b8763e6-1d38-4595-a624-7a4df1d520cd;Entrada;2024-07-13;;433;2024-10-15
31;db15d645-c73c-4925-9bf2-e27a2ed8818d;Saída;;2024-07-18;434;2025-02-06
9;69b70b9c-b3cd-4cea-836b-baa0292ad493;Entrada;2024-07-12;;435;2024-10-07
62;410ade5a-cfcd-4e0f-9696-19f17f6d9da4;Saída;;2024-07-24;436;2025-01-11
38;4453c613-22db-471a-b28a-f84f6b85b0bb;Entrada;2024-07-17;;437;2024-08-17
65;6db245f7-2e46-4e72-a8ef-f9d9968e2e8a;Saída;;2024-07-10;438;2024-10-31
14;e742bfb7-146b-49b3-ac0a-e5e248f102d7;Entrada;2024-07-16;;439;2024-12-18
9;13f1394a-6cf3-4536-8785-8505c3d6cb4e;Saída;;2024-07-26;440;2025-05-04
20;9f77e078-1f28-43b8-b923-34bcdf9bc859;Entrada;2024-07-25;;441;2024-11-04
41;b5a3713f-5a87-4be3-b5ac-510fb19cadf5;Saída;;2024-07-03;442;2025-04-21
59;6515bc52-1123-4b78-ac3b-28c4dfffa08d;Entrada;2024-07-01;;443;2025-03-29
54;cbf32f94-3c5e-4cf0-b606-26587f4ae5ff;Saída;;2024-07-01;444;2024-07-05
2;f37f8531-c0e6-47c6-89b7-083912b0471d;Entrada;2024-07-05;;445;2025-04-18
21;4fe0f755-080a-414d-9710-80d1d7ac8eb4;Saída;;2024-07-19;446;2025-02-19
45;837c4166-10c0-4af0-a3ff-490b1ea387e7;Entrada;2024-07-02;;447;2024-11-22
78;93653518-2e18-4e41-b5f0-c9329f3c6dc8;Saída;;2024-07-26;448;2024-07-13
24;539707ee-0efc-4ffd-8fb4-3e19dfa7a46c;Entrada;2024-07-01;;449;2024-10-21
36;f850c609-7cc8-4240-8498-ca0b7c6460df;Saída;;2024-07-08;450;2024-07-30
5;cbc1f8f2-d2dc-4b09-a8ed-117123085952;Entrada;2024-07-29;;451;2025-06-25
78;d14e1f93-56c6-4322-9e0c-45cb205f5c06;Saída;;2024-07-22;452;2024-08-18
32;d9fbe5c3-6b91-4390-b298-5c130542f367;Entrada;2024-07-01;;453;2024-09-29
65;89d932ca-8ac0-48fa-8061-3e813d8bab2e;Saída;;2024-07-25;454;2025-03-14
28;40b12ef8-b2d7-4195-884d-6330b7b6b08b;Entrada;2024-07-26;;455;2025-04-18
14;c1ac6ced-ecd2-4497-8add-1526d46de041;Saída;;2024-07-08;456;2024-10-14
47;0f6b18aa-49cf-42e4-97b9-d6b4ba7a55d7;Entrada;2024-07-16;;457;2024-12-12
30;d190e231-05cc-4add-80c2-2573c86b52d0;Saída;;2024-07-27;458;2024-09-18
60;9e34bd80-bddc-442a-846f-7dcc947c3ab6;Entrada;2024-07-27;;459;2024-09-22
56;384fb18b-05e1-4d3f-a4ed-022812d75cd3;Saída;;2024-07-11;460;2025-03-14
31;58761048-3ee2-4a1d-95c2-bb2693c1bda0;Entrada;2024-07-02;;461;2025-04-19
61;bae143ba-6320-40a0-9eac-dd50df5d3b7e;Saída;;2024-07-28;462;2025-01-13
53;c1aeeca0-7d35-4771-b981-ad184fa5e7d0;Entrada;2024-07-07;;463;2025-03-24
1;b6bfc20f-686f-4b9b-b23e-38e50ed969ed;Saída;;2024-07-23;464;2025-06-13
3;4c023601-6d6a-487f-bd61-4f54d547740a;Entrada;2024-07-01;;465;2025-02-17
24;eed25f00-1cf9-45b7-b058-045b37af4781;Saída;;2024-07-04;466;2025-01-20
14;41507841-0f8c-4d03-92e4-f3c6d551899c;Entrada;2024-07-24;;467;2025-01-30
42;d4b817ce-0a14-493f-ace2-2b88a51dea76;Saída;;2024-07-26;468;2025-01-10
14;7952f526-e95b-4673-8c7f-0507f8c9c448;Entrada;2024-07-25;;469;2025-05-23
30;1640c90c-e2b4-40d4-92a3-381ace78e0f0;Saída;;2024-07-08;470;2025-03-08
36;8001eea4-4473-4580-a795-14c25dda7a05;Entrada;2024-07-23;;471;2025-04-21
80;be4f7139-1f9f-4820-bd12-d44137eded1d;Saída;;2024-07-09;472;2025-06-26
79;2b830231-ea8b-4d3f-9cb8-1b421e21ecde;Entrada;2024-07-14;;473;2025-05-11
28;513b6b98-1314-4236-b3c9-8b3fc727f30e;Saída;;2024-07-26;474;2024-11-14
32;ded5233a-252b-4810-8aea-c9c0906d7610;Entrada;2024-07-26;;475;2025-06-03
50;e6b40c5f-e0a4-49ef-ba7f-14ffb8b7fc3d;Saída;;2024-07-21;476;2024-08-31
74;f2b49b24-5278-45cc-8e68-71669dae4f54;Entrada;2024-07-30;;477;2024-09-19
32;b6ce5ea6-7882-4b3b-a23e-a1deb67ce604;Saída;;2024-07-25;478;2025-05-24
78;731ce7aa-c565-4b4b-8cd1-18839dcb481c;Entrada;2024-07-22;;479;2025-02-08
75;a14ae509-a5e5-408c-ba6a-63263b0c9df8;Saída;;2024-07-28;480;2024-09-04
26;9e6ac0b2-6f95-45a9-a9e6-997f56c70fe8;Entrada;2024-07-27;;481;2025-02-22
25;89687a82-62c7-4bde-89ff-b807ad59401e;Saída;;2024-07-10;482;2025-06-08
67;ddfb1c40-4784-4b77-8395-202e375de72c;Entrada;2024-07-20;;483;2024-11-30
55;8d851b4f-6ffa-40ce-ba69-a6070ad44341;Saída;;2024-07-04;484;2024-07-14
23;fbbb10be-0884-46b8-bfeb-7d9fdc5454fb;Entrada;2024-07-08;;485;2025-06-07
21;50063b41-b986-4d2e-82a0-a04e04e0fef6;Saída;;2024-07-17;486;2024-11-06
76;56124e9b-8d9f-46d8-985f-ba60cf97f280;Entrada;2024-07-27;;487;2024-12-12
49;a6fa058f-087e-4ce4-94a6-d02d981d54e0;Saída;;2024-07-22;488;2025-01-04
10;f9292f9f-47ed-41c8-8a5e-2ee8570f713d;Entrada;2024-07-04;;489;2025-06-08
73;c375ec48-8733-49d3-88a5-b0668459a922;Saída;;2024-07-20;490;2024-12-29
19;cf909d0b-717a-47ea-b337-18870c74c99b;Entrada;2024-07-07;;491;2025-06-19
45;87f02a19-cb86-45e4-9fea-e1e1f3f6efac;Saída;;2024-07-23;492;2024-11-04
2;dd2e1242-8eb6-43d0-82a5-0a3d58d3ac60;Entrada;2024-07-05;;493;2025-01-06
50;60ea4af1-cd28-4e0c-b4ed-3e245d1b41b5;Saída;;2024-07-17;494;2025-02-18
78;b470ec7f-cbab-4598-b901-903097407e1c;Entrada;2024-07-22;;495;2025-01-31
37;890857a4-7669-4a17-862c-77ba61928084;Saída;;2024-07-12;496;2025-06-13
55;e05510f4-287e-4bf0-b0ab-d38fdef17c89;Entrada;2024-07-13;;497;2025-02-10
30;47312d83-26ae-4055-9d46-e7529cae76c5;Saída;;2024-07-03;498;2024-08-10
50;859f81a6-95a7-423f-ad85-f12c528399ab;Entrada;2024-07-06;;499;2025-03-14
56;33413b42-ba85-4535-b117-38f42754088d;Saída;;2024-07-16;500;2024-11-17
63;98a9344a-3ec2-495a-8fde-5118ec0481ef;Entrada;2024-07-15;;501;2025-02-25
11;f4b78470-2f57-4c2d-b43b-8005cac71339;Saída;;2024-07-04;502;2025-02-15
62;ca7ee1a6-142c-461c-81f9-bc1809733f30;Entrada;2024-07-01;;503;2025-02-15
55;1b0a5f51-a468-4538-828d-d09d21e3609d;Saída;;2024-07-12;504;2024-07-20
31;54832224-8a41-4a76-9192-fe3ae3689f00;Entrada;2024-07-19;;505;2024-12-16
22;1db5da7d-2a50-46a9-a495-097bc87b45bb;Saída;;2024-07-20;506;2024-09-16
33;ab119fae-fbcb-41b5-8247-8ea4bf9d4d4e;Entrada;2024-07-01;;507;2025-02-21
43;f8a4ae04-c999-4889-ade1-28096bd6d8d8;Saída;;2024-07-08;508;2025-01-24
59;2384e08a-d6c4-4789-9a3e-854153373ab1;Entrada;2024-07-03;;509;2024-08-27
41;a4666cd5-9049-43e9-9f41-41984db1154f;Saída;;2024-07-16;510;2024-07-18
22;c9758a12-051c-46e6-a505-bc7450e97443;Entrada;2024-07-02;;511;2025-04-10
34;17f67f88-242d-483e-a986-4d4ee3ca99ee;Saída;;2024-07-16;512;2025-05-29
28;d647bf0a-95f4-442d-b134-a3d25d6f1a95;Entrada;2024-07-15;;513;2024-08-25
29;3d66b82c-4908-43ca-9e94-288636e861ab;Saída;;2024-07-06;514;2024-08-21
42;287f6279-7a80-4c91-ae86-1876874949f6;Entrada;2024-07-08;;515;2024-12-08
3;fb094801-8edc-45a0-b63a-cb2a18c4fad6;Saída;;2024-07-06;516;2025-01-08
27;f19638b5-d39f-46cd-8248-84c09d8b7580;Entrada;2024-07-04;;517;2025-06-23
38;ae0d8863-e392-4cd4-b853-eb66a23e9e3d;Saída;;2024-07-18;518;2024-11-09
13;bcdda74f-499b-4b3b-91f6-77dd219d2595;Entrada;2024-07-26;;519;2024-11-16
55;0187865b-4db8-434d-9835-b5c9a205849d;Saída;;2024-07-07;520;2025-03-16
3;aade675d-04d6-41e0-b808-b3a59852240e;Entrada;2024-07-18;;521;2025-03-29
44;20977cd4-fcfd-4e5d-bcb1-c141e78fdeec;Saída;;2024-07-26;522;2024-10-08
37;4f60be5c-25a3-4715-bb75-b0c75007e9bc;Entrada;2024-07-02;;523;2024-07-30
4;910ec17a-672e-434d-85e9-da85d4591a3e;Saída;;2024-07-26;524;2025-02-04
74;d40ab3dd-5bb8-4358-b057-72b3d02fdad8;Entrada;2024-07-15;;525;2025-04-25
33;3082608b-9f8a-4c5e-a239-c2d81f95066d;Saída;;2024-07-08;526;2025-05-22
7;c37ef881-7136-44fd-8538-fae47b954ca1;Entrada;2024-07-03;;527;2025-02-14
59;4777a48f-cc52-473e-81a5-697cb2777f8b;Saída;;2024-07-26;528;2024-08-07
35;1312c7e1-5e6c-4c04-9c52-9d189f292e4c;Entrada;2024-07-24;;529;2024-10-29
60;739df3d9-e44c-431c-9d92-1fd633cdd118;Saída;;2024-07-25;530;2025-04-22
25;dea5f498-7f9f-4d8d-869d-5f9ff8fcb8c1;Entrada;2024-07-04;;531;2024-12-14
71;7f638ef4-6851-43db-8e5a-b55d482e578b;Saída;;2024-07-17;532;2024-12-25
68;e191c553-3713-4c84-91a5-0ae1d086d130;Entrada;2024-07-14;;533;2024-10-14
14;b2c5d448-89e9-4f86-a1e2-4018124362d4;Saída;;2024-07-16;534;2025-05-02
6;0671557d-a7ad-4340-80d5-da96045d000c;Entrada;2024-07-20;;535;2024-12-30
39;42ff2c2b-492c-45ab-893e-e68bb1500c0a;Saída;;2024-07-25;536;2025-03-17
15;b84888bd-2445-48a9-a744-7bcc639f630f;Entrada;2024-07-17;;537;2025-04-27
65;a83f8edc-24c3-4bc4-804d-e5425faaf4a4;Saída;;2024-07-02;538;2025-03-27
24;fb597f7e-313f-4141-860c-1d80c0d512e8;Entrada;2024-07-05;;539;2024-07-22
30;b8b3ff5a-fc28-432f-b2c1-6f9d48457ea7;Saída;;2024-07-27;540;2024-07-26
1;482b3205-f237-4533-acbf-2d74c85d0375;Entrada;2024-07-29;;541;2025-05-31
40;6499f6f9-9a8d-4943-b714-db6b636027d1;Saída;;2024-07-26;542;2025-06-13
80;a84bce6f-0d54-408c-b6c1-b3e0fef9a7ef;Entrada;2024-07-10;;543;2025-04-09
80;954a6b3d-6bcd-4f85-87ef-665e8ff67614;Saída;;2024-07-22;544;2024-07-03
29;e26ca68a-c9f9-40c3-8c9f-8834bd99c8ed;Entrada;2024-07-16;;545;2025-03-28
62;c2692427-62bd-4cd8-802c-49cb034ef45c;Saída;;2024-07-22;546;2025-01-08
60;893a4147-aef0-4942-aa8b-2aefc44eb2f4;Entrada;2024-07-23;;547;2025-02-12
52;66b498d1-1d3a-42a3-898a-0c87a964a868;Saída;;2024-07-02;548;2024-09-18
32;d40345da-8966-464f-b2c8-489806ee7913;Entrada;2024-07-25;;549;2024-11-26
10;720da02c-5c55-4e29-bcc6-d15b56db47dd;Saída;;2024-07-05;550;2024-12-31
